id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1218625985022779392,1218392369025908736,2020-01-18 21:07:30 +01,2020-01-18,21:07:30,+0100,2976912515,omrimalek,Malek Omri 🔥,,@yasbettache @RAM_Maroc @Delta Never my friend. Lesson learned.,en,[],[],[],0,0,0,[],[],https://twitter.com/omrimalek/status/1218625985022779392,False,,0,,,,,,,,"[{'screen_name': 'yasbettache', 'name': 'Yasser BETTACHE', 'id': '410819313'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'Delta', 'name': 'Delta', 'id': '5920532'}]",,,,
1218625290903203840,1218477869829062656,2020-01-18 21:04:44 +01,2020-01-18,21:04:44,+0100,2363671810,raf_emma,Emma Wolstenholme,,@RAM_Maroc @Bebebintk Moi aussi. Depuis Juin.,fr,[],[],[],4,0,0,[],[],https://twitter.com/RAF_Emma/status/1218625290903203840,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'Bebebintk', 'name': 'the Bashoora', 'id': '25048352'}]",,,,
1218623866743992322,1218623866743992322,2020-01-18 20:59:05 +01,2020-01-18,20:59:05,+0100,345943406,rue20ma,Rue20 - زنقة20,, https://t.co/HOiJ0UNQOW #الخط الجوي المباشر يعزز وجهة #المغرب السياحية لدى الصينيين @RAM_Maroc @Visit_Morocco_ @adelfakir  https://t.co/MUQTaZC7SL,ar,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}, {'screen_name': 'visit_morocco_', 'name': 'visit morocco', 'id': '4338971175'}, {'screen_name': 'adelfakir', 'name': 'adel el fakir', 'id': '939611334081175553'}]",['https://www.rue20.com/%d8%a7%d9%84%d8%ae%d8%b7-%d8%a7%d9%84%d8%ac%d9%88%d9%8a-%d8%a7%d9%84%d9%85%d8%a8%d8%a7%d8%b4%d8%b1-%d9%8a%d8%b9%d8%b2%d8%b2-%d9%88%d8%ac%d9%87%d8%a9-%d8%a7%d9%84%d9%85%d8%ba%d8%b1%d8%a8-%d8%a7%d9%84/'],['https://pbs.twimg.com/media/EOlr8cNVAAA7DhK.jpg'],0,0,0,"['الخط', 'المغرب']",[],https://twitter.com/Rue20ma/status/1218623866743992322,False,,1,https://pbs.twimg.com/media/EOlr8cNVAAA7DhK.jpg,,,,,,,[],,,,
1218619792921329669,1218464416183832581,2020-01-18 20:42:54 +01,2020-01-18,20:42:54,+0100,899366280096034816,camara_jan,Jan Camara,,@RAM_Maroc What nonsense.,en,[],[],[],0,0,0,[],[],https://twitter.com/camara_jan/status/1218619792921329669,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1218618745112928257,1218464416183832581,2020-01-18 20:38:44 +01,2020-01-18,20:38:44,+0100,142749287,ram_maroc,Royal Air Maroc,,"@camara_jan For better assistance, we invite you to join us via DM. Kind regards.",en,[],[],[],1,0,0,[],[],https://twitter.com/RAM_Maroc/status/1218618745112928257,False,,0,,,,,,,,"[{'screen_name': 'camara_jan', 'name': 'Jan Camara', 'id': '899366280096034816'}]",,,,
1218618740146950144,1204364684222226433,2020-01-18 20:38:43 +01,2020-01-18,20:38:43,+0100,952592502,jmoncomble,Jocelyn Moncomble,,"@RAM_Maroc Et en dehors de cette réponse basique qui n'est suivi de rien quand on le fait, vous faites quelque chose pour mon dossier ?",fr,[],[],[],0,0,0,[],[],https://twitter.com/JMoncomble/status/1218618740146950144,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1218618274319159298,1204364684222226433,2020-01-18 20:36:52 +01,2020-01-18,20:36:52,+0100,142749287,ram_maroc,Royal Air Maroc,,"@JMoncomble Bonjour, Pour mieux vous assister, nous vous invitons a nous joindre par DM. Kind regards.",fr,[],[],[],2,1,0,[],[],https://twitter.com/RAM_Maroc/status/1218618274319159298,False,,0,,,,,,,,"[{'screen_name': 'JMoncomble', 'name': 'Jocelyn Moncomble', 'id': '952592502'}]",,,,
1218613682390929413,1218468457286635520,2020-01-18 20:18:37 +01,2020-01-18,20:18:37,+0100,142749287,ram_maroc,Royal Air Maroc,,"@SaraLisaVogl Hello, For better assistance, we kindly invite you to join us via DM.",en,[],[],[],0,0,0,[],[],https://twitter.com/RAM_Maroc/status/1218613682390929413,False,,0,,,,,,,,"[{'screen_name': 'SaraLisaVogl', 'name': 'Sara Lisa Vogl', 'id': '3245261973'}]",,,,
1218608996887777281,1218476549642604544,2020-01-18 20:00:00 +01,2020-01-18,20:00:00,+0100,142749287,ram_maroc,Royal Air Maroc,,"@kaousam Bonjour, Merci de vérifier votre DM.",fr,[],[],[],0,0,0,[],[],https://twitter.com/RAM_Maroc/status/1218608996887777281,False,,0,,,,,,,,[],,,,
1218601849223335938,1218477869829062656,2020-01-18 19:31:36 +01,2020-01-18,19:31:36,+0100,51408246,tanksen_f,Tanksen,,@RAM_Maroc @Bebebintk j‘attend aussi ...,fr,[],[],[],0,0,1,[],[],https://twitter.com/tanksen_f/status/1218601849223335938,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'Bebebintk', 'name': 'the Bashoora', 'id': '25048352'}]",,,,
1218599457563934722,1218599457563934722,2020-01-18 19:22:05 +01,2020-01-18,19:22:05,+0100,1196502701431033861,alyakout_net,AlYakout,,"NOKIA LUMIA 800 - Ouarzazat, Maroc: Nokia Lumia 800 stockage : 13,86g RAM : 1 G original  https://t.co/7pygGS5MpQ  https://t.co/b0mnqYl9yr #Maroc #Annonces #Vente  https://t.co/B9qeop1rqN",ro,[],"['http://www.alyakout.net/fr/nokia-lumia-800/1897?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=alyakout_net', 'http://AlYakout.net']",['https://pbs.twimg.com/media/EOlVv7TUYAAMXl2.jpg'],0,0,0,"['maroc', 'annonces', 'vente']",[],https://twitter.com/AlYakout_Net/status/1218599457563934722,False,,1,https://pbs.twimg.com/media/EOlVv7TUYAAMXl2.jpg,,,,,,,[],,,,
1218599453843525632,1218599453843525632,2020-01-18 19:22:04 +01,2020-01-18,19:22:04,+0100,1196502701431033861,alyakout_net,AlYakout,,"SAMSUNG A20 - Ouarzazat, Maroc: mazal n9i bhal ila jdid 3 ram 32 gb  https://t.co/y8Zld5KrWE  https://t.co/b0mnqYl9yr #Maroc #Annonces #Vente  https://t.co/O1PTvXhEKa",in,[],"['http://www.alyakout.net/fr/samsung-a20/1896?utm_source=dlvr.it&utm_medium=twitter&utm_campaign=alyakout_net', 'http://AlYakout.net']",['https://pbs.twimg.com/media/EOlVvuBUYAAXuui.jpg'],0,0,0,"['maroc', 'annonces', 'vente']",[],https://twitter.com/AlYakout_Net/status/1218599453843525632,False,,1,https://pbs.twimg.com/media/EOlVvuBUYAAXuui.jpg,,,,,,,[],,,,
1218598372736753664,1218477869829062656,2020-01-18 19:17:47 +01,2020-01-18,19:17:47,+0100,142749287,ram_maroc,Royal Air Maroc,,"@Bebebintk Bonjour, Merci de vérifier votre DM.",fr,[],[],[],2,0,1,[],[],https://twitter.com/RAM_Maroc/status/1218598372736753664,False,,0,,,,,,,,"[{'screen_name': 'Bebebintk', 'name': 'the Bashoora', 'id': '25048352'}]",,,,
1218531297875963905,1204364684222226433,2020-01-18 14:51:15 +01,2020-01-18,14:51:15,+0100,952592502,jmoncomble,Jocelyn Moncomble,,"Bonjour @RAM_Maroc,  Voilà 120 jours que vous m'avez promis un dédommagement sous 4 à 6 semaines, serait-il possible de voir mon dossier avancer ? Pas la peine de me dire de vous contacter en DM, je l'ai déjà fait à plusieurs reprises ainsi que par courriel",fr,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],4,0,0,[],[],https://twitter.com/JMoncomble/status/1218531297875963905,False,,0,,,,,,,,[],,,,
1218525799063740421,1218392369025908736,2020-01-18 14:29:24 +01,2020-01-18,14:29:24,+0100,711994331557666816,bachir_sama,Bachir,,@omrimalek @RAM_Maroc @Delta @Youbka7400,und,[],[],[],0,0,1,[],[],https://twitter.com/Bachir_sama/status/1218525799063740421,False,,0,,,,,,,,"[{'screen_name': 'omrimalek', 'name': 'Malek Omri 🔥', 'id': '2976912515'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'Delta', 'name': 'Delta', 'id': '5920532'}]",,,,
1218518845910110208,1218392369025908736,2020-01-18 14:01:46 +01,2020-01-18,14:01:46,+0100,317407608,nduretech,dawda ndure,,@yasbettache @omrimalek @RAM_Maroc @Delta #Neverfly @RAM_Maroc  !,und,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],0,0,1,['neverfly'],[],https://twitter.com/nduretech/status/1218518845910110208,False,,0,,,,,,,,"[{'screen_name': 'yasbettache', 'name': 'Yasser BETTACHE', 'id': '410819313'}, {'screen_name': 'omrimalek', 'name': 'Malek Omri 🔥', 'id': '2976912515'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'Delta', 'name': 'Delta', 'id': '5920532'}]",,,,
1218515855987945472,1218392369025908736,2020-01-18 13:49:53 +01,2020-01-18,13:49:53,+0100,410819313,yasbettache,Yasser BETTACHE,,@omrimalek @RAM_Maroc @Delta One advise for you and all people around the world NEVER AND EVER take RAM they are the worst I have ever seen,en,[],[],[],2,1,3,[],[],https://twitter.com/yasbettache/status/1218515855987945472,False,,0,,,,,,,,"[{'screen_name': 'omrimalek', 'name': 'Malek Omri 🔥', 'id': '2976912515'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'Delta', 'name': 'Delta', 'id': '5920532'}]",,,,
1218513235692937216,1218392369025908736,2020-01-18 13:39:28 +01,2020-01-18,13:39:28,+0100,142749287,ram_maroc,Royal Air Maroc,,"@omrimalek Hello, For better assistance, we kindly invite you to join us in DM.",en,[],[],[],4,1,0,[],[],https://twitter.com/RAM_Maroc/status/1218513235692937216,False,,0,,,,,,,,"[{'screen_name': 'omrimalek', 'name': 'Malek Omri 🔥', 'id': '2976912515'}]",,,,
1218485090675830784,1218485090675830784,2020-01-18 11:47:38 +01,2020-01-18,11:47:38,+0100,552010280,elodusoleil,Chérie Coco,,2/2  et en plus qu’ils vous rendent votre bagage complètement détérioré mais ne veulent pas en assumer les responsabilités malgré les preuves !! Faut vraiment pas s’étonner si les voyageurs préfèrent les nouveaux opérateurs aériens!! @RAM_Maroc #RAMCompagnieEnCarton  https://t.co/dm7racdfvo,fr,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],['https://pbs.twimg.com/media/EOjtudwWoAAl8vr.jpg'],0,0,0,['ramcompagnieencarton'],[],https://twitter.com/EloDuSoleil/status/1218485090675830784,False,,1,https://pbs.twimg.com/media/EOjtudwWoAAl8vr.jpg,,,,,,,[],,,,
1218484774890876928,1218484774890876928,2020-01-18 11:46:23 +01,2020-01-18,11:46:23,+0100,552010280,elodusoleil,Chérie Coco,,"Je pensais que la @RAM_Maroc était une compagnie aérienne sérieuse... pas du tout!! Quand vous voyez qu’ils vous modifient systématiquement à la dernière minute les horaires de vol, qui vous font faire une escale de 5h sur un trajet à la base qui ne devrait durer que 2:15,",fr,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],1,0,0,[],[],https://twitter.com/EloDuSoleil/status/1218484774890876928,False,,0,,,,,,,,[],,,,
1218481081810325505,1218481081810325505,2020-01-18 11:31:42 +01,2020-01-18,11:31:42,+0100,25048352,bebebintk,the Bashoora,,@RAM_Maroc depuis 2016 aucune réponse n'a été donné.  Mes requêtes sont tombé entre les mains d'un aveugle et mes reclamations téléphoniques dans les oreilles d'un sourd! Bravo royal air maroc!  https://t.co/ejLU3H3jPZ,fr,[],[],['https://pbs.twimg.com/media/EOjqEuBXUAEv34g.jpg'],0,0,0,[],[],https://twitter.com/Bebebintk/status/1218481081810325505,False,,1,https://pbs.twimg.com/media/EOjqEuBXUAEv34g.jpg,,,,,,,[],,,,
1218480535560949766,1218480535560949766,2020-01-18 11:29:32 +01,2020-01-18,11:29:32,+0100,25048352,bebebintk,the Bashoora,,@RAM_Maroc des requêtes sans suite depuis 2016! Malgré les relances  https://t.co/rhreaF8TeW,fr,[],[],['https://pbs.twimg.com/media/EOjplKLWAAAFxRM.jpg'],0,0,0,[],[],https://twitter.com/Bebebintk/status/1218480535560949766,False,,1,https://pbs.twimg.com/media/EOjplKLWAAAFxRM.jpg,,,,,,,[],,,,
1218477869829062656,1218477869829062656,2020-01-18 11:18:57 +01,2020-01-18,11:18:57,+0100,25048352,bebebintk,the Bashoora,,@RAM_Maroc comme d'habitude vous ne répondez pas aux demandes des clients! Vous me dites de vous parlez en privé mais vous ignorez mes messages!,fr,[],[],[],2,0,1,[],[],https://twitter.com/Bebebintk/status/1218477869829062656,False,,0,,,,,,,,[],,,,
1218468457286635520,1218468457286635520,2020-01-18 10:41:32 +01,2020-01-18,10:41:32,+0100,3245261973,saralisavogl,Sara Lisa Vogl,,@RAM_Maroc my luggage was lost fliging from Montreal through Casablanca to Berlin. Finally worldtracer found it and it gets delivered to my home today. Still RAM doesn't answer any claims and questions on how I get reimbursed. #noserviceatRAM  #nocompensation,en,[],[],[],1,0,0,"['noserviceatram', 'nocompensation']",[],https://twitter.com/SaraLisaVogl/status/1218468457286635520,False,,0,,,,,,,,[],,,,
1218464623562805248,1218208929337020416,2020-01-18 10:26:18 +01,2020-01-18,10:26:18,+0100,88467889,africanshepherd,Sa3sa3,,@RAM_Maroc @AmericanAir Tfou chouwehtou bina 9bel may bda hadchi,ht,[],[],[],0,0,1,[],[],https://twitter.com/africanshepherd/status/1218464623562805248,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'AmericanAir', 'name': 'americanair', 'id': '22536055'}]",,,,
1218464416183832581,1218464416183832581,2020-01-18 10:25:29 +01,2020-01-18,10:25:29,+0100,899366280096034816,camara_jan,Jan Camara,,@RAM_Maroc  Please respond to all the emails phone calls tweets regarding unpaid compensation,en,[],[],[],2,0,1,[],[],https://twitter.com/camara_jan/status/1218464416183832581,False,,0,,,,,,,,[],,,,
1218454247139938306,1217023573908512768,2020-01-18 09:45:04 +01,2020-01-18,09:45:04,+0100,1216764724844597248,anastasiebukum1,Anastasie BUKUMBABU NKOLOMONI,,@michtolondon @RAM_Maroc Demande une indemnisation. Tu as laissé tomber?,fr,[],[],[],0,0,0,[],[],https://twitter.com/AnastasieBUKUM1/status/1218454247139938306,False,,0,,,,,,,,"[{'screen_name': 'michtolondon', 'name': 'millondon', 'id': '763802545'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1218439049733726209,1218208929337020416,2020-01-18 08:44:41 +01,2020-01-18,08:44:41,+0100,1709499841,timilehinarin,Baba Ibeji,,@RAM_Maroc @AmericanAir Since August 2019 @RAM_Maroc   You will hear from my lawyer very soon,en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],0,0,0,[],[],https://twitter.com/timilehinarin/status/1218439049733726209,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'AmericanAir', 'name': 'americanair', 'id': '22536055'}]",,,,
1218437917183483905,1218208929337020416,2020-01-18 08:40:11 +01,2020-01-18,08:40:11,+0100,1709499841,timilehinarin,Baba Ibeji,,@RAM_Maroc @AmericanAir @AmericanAir you are taking the most stupid advise. You gonna regret this partnership with @RAM_Maroc   Make my word!!!,en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],0,0,1,[],[],https://twitter.com/timilehinarin/status/1218437917183483905,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'AmericanAir', 'name': 'americanair', 'id': '22536055'}]",,,,
1218425694440644608,1218182347801219075,2020-01-18 07:51:37 +01,2020-01-18,07:51:37,+0100,51408246,tanksen_f,Tanksen,,@RAM_Maroc Done ✅,en,[],[],[],0,0,0,[],[],https://twitter.com/tanksen_f/status/1218425694440644608,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1218420372397146114,1218420372397146114,2020-01-18 07:30:28 +01,2020-01-18,07:30:28,+0100,2698033083,chichibekee12,Chimzurum Agwu-Emele,,@RAM_Maroc it’s a shame no one has anything good to say about you. @AmericanAir you new partner has the worse reputation ever.,en,"[{'screen_name': 'americanair', 'name': 'americanair', 'id': '22536055'}]",[],[],0,0,0,[],[],https://twitter.com/chichibekee12/status/1218420372397146114,False,https://twitter.com/carashields3/status/1218370146382704642,0,,,,,,,,[],,,,
1218414074368798720,1218414074368798720,2020-01-18 07:05:27 +01,2020-01-18,07:05:27,+0100,796916807290552320,eddh_airport_de,eddh-airport.de,,"Gestern verließ uns eine #Boeing 747-SP. Am späten Nachmittag kam dafür gleich wieder eine. Dieses Mal @RAM_Maroc mit ihrer einzigen, noch aktiven #B747-400. Mehr dazu im Blog:   https://t.co/IGnrfJGEwL  Foto: Niclas Rebbelmund  #hamburgairport #plane #aviation #planegeek #avgeek  https://t.co/fsMMDHEHOr",de,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",['https://bit.ly/2R45ag1'],['https://pbs.twimg.com/media/EOitDK6W4AATh0p.jpg'],0,1,4,"['boeing', 'b747', 'hamburgairport', 'plane', 'aviation', 'planegeek', 'avgeek']",[],https://twitter.com/EDDH_airport_de/status/1218414074368798720,False,,1,https://pbs.twimg.com/media/EOitDK6W4AATh0p.jpg,,,,,,,[],,,,
1218400068702621697,1218400068702621697,2020-01-18 06:09:47 +01,2020-01-18,06:09:47,+0100,2698033083,chichibekee12,Chimzurum Agwu-Emele,,@RAM_Maroc horrible.,en,[],[],[],0,0,0,[],[],https://twitter.com/chichibekee12/status/1218400068702621697,False,https://twitter.com/UtgsuP/status/1209582472075382785,0,,,,,,,,[],,,,
1218398976833019905,1218101976937922561,2020-01-18 06:05:27 +01,2020-01-18,06:05:27,+0100,2698033083,chichibekee12,Chimzurum Agwu-Emele,,@tobimaj @RAM_Maroc Very stupid airline,en,[],[],[],0,0,0,[],[],https://twitter.com/chichibekee12/status/1218398976833019905,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1218395446273564672,1218392369025908736,2020-01-18 05:51:25 +01,2020-01-18,05:51:25,+0100,2976912515,omrimalek,Malek Omri 🔥,,"On day 3, I booked another @Delta 700$ ticket after I was told that I'll be in the next flight to NYC. I was obliged to use my school money. While checking in, I'm told as every day I'm not in the system yet. And boom lost all my money because of the shitty service of @RAM_Maroc",en,"[{'screen_name': 'delta', 'name': 'delta', 'id': '5920532'}, {'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],1,1,2,[],[],https://twitter.com/omrimalek/status/1218395446273564672,False,,0,,,,,,,,[],,,,
1218394327698886656,1218208929337020416,2020-01-18 05:46:59 +01,2020-01-18,05:46:59,+0100,2976912515,omrimalek,Malek Omri 🔥,,@carashields3 @RAM_Maroc @AmericanAir So true!!!,en,[],[],[],0,0,0,[],[],https://twitter.com/omrimalek/status/1218394327698886656,False,,0,,,,,,,,"[{'screen_name': 'carashields3', 'name': 'Cara Shields', 'id': '257049572'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'AmericanAir', 'name': 'americanair', 'id': '22536055'}]",,,,
1218393432193949696,1218392369025908736,2020-01-18 05:43:25 +01,2020-01-18,05:43:25,+0100,2976912515,omrimalek,Malek Omri 🔥,,They told us that they'll wait for us a bit but they left.  AND WE GOT STUCK IN MOROCCO FOR 6 DAYS because of @RAM_Maroc because of a technical problem which they've said that they're responsible for. I've a document that mentions that we're getting hotels because of a tech prob.,en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],1,1,1,[],[],https://twitter.com/omrimalek/status/1218393432193949696,False,,0,,,,,,,,[],,,,
1218392369025908736,1218392369025908736,2020-01-18 05:39:12 +01,2020-01-18,05:39:12,+0100,2976912515,omrimalek,Malek Omri 🔥,,"Please, I want all Twitter to #retweet my bad story with @RAM_Maroc. This is a story where you can help a student got a $1600 refund.  In the end of July 2019, I was supposed to be on a connecting flight in Casablanca to flight to New York and catch another @Delta flight to ATL.",en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}, {'screen_name': 'delta', 'name': 'delta', 'id': '5920532'}]",[],[],3,6,3,['retweet'],[],https://twitter.com/omrimalek/status/1218392369025908736,False,,0,,,,,,,,[],,,,
1218391360115359744,1218248519179436033,2020-01-18 05:35:11 +01,2020-01-18,05:35:11,+0100,114631610,russinnormandy,ℝ𝕦𝕤𝕤𝕖𝕝𝕝-ℝ𝕚𝕧𝕠𝕒𝕝𝕝𝕒𝕟,,@Maroc_UNESCO @RAM_Maroc Le Maroc devient de plus en plus proche!,fr,[],[],[],0,0,2,[],[],https://twitter.com/RussinNormandy/status/1218391360115359744,False,,0,,,,,,,,"[{'screen_name': 'Maroc_UNESCO', 'name': ""Le Maroc à l'UNESCO 🇲🇦"", 'id': '1565788418'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1218370146382704642,1218208929337020416,2020-01-18 04:10:53 +01,2020-01-18,04:10:53,+0100,257049572,carashields3,Cara Shields,,@RAM_Maroc @AmericanAir I would advise no one uses @RAM_Maroc Terrible customer service and they don’t pay compensation! @AmericanAir not wise to partner with this company.,en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}, {'screen_name': 'americanair', 'name': 'americanair', 'id': '22536055'}]",[],[],1,1,4,[],[],https://twitter.com/carashields3/status/1218370146382704642,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'AmericanAir', 'name': 'americanair', 'id': '22536055'}]",,,,
1218341788555018240,1218341788555018240,2020-01-18 02:18:12 +01,2020-01-18,02:18:12,+0100,1565788418,maroc_unesco,Le Maroc à l'UNESCO 🇲🇦,,La compañía nacional inauguró una conexión directa entre #Marruecos y #China.  @Ram_Maroc planea 3 vuelos por la semana . Esta nueva conexión aérea llega en un momento en que los 2 países celebran el primer año sino-marroquí de #Turismo y #cultura. @UNWTO @UNESCO_es  https://t.co/ESSD0H18kd,es,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}, {'screen_name': 'unwto', 'name': 'world tourism organization', 'id': '44950782'}, {'screen_name': 'unesco_es', 'name': 'unesco en español', 'id': '306245721'}]",[],['https://pbs.twimg.com/media/EOhrZYjWkAAZjam.jpg'],0,1,3,"['marruecos', 'china', 'turismo', 'cultura']",[],https://twitter.com/Maroc_UNESCO/status/1218341788555018240,False,,1,https://pbs.twimg.com/media/EOhrZYjWkAAZjam.jpg,,,,,,,[],,,,
1218341186919792640,1218287909037428736,2020-01-18 02:15:49 +01,2020-01-18,02:15:49,+0100,2698033083,chichibekee12,Chimzurum Agwu-Emele,,"@A_Geremy @RAM_Maroc I have called, emailed them and they have refused to do anything. They are sooo incompetent",en,[],[],[],0,0,0,[],[],https://twitter.com/chichibekee12/status/1218341186919792640,False,,0,,,,,,,,"[{'screen_name': 'A_Geremy', 'name': 'David', 'id': '2329615836'}, {'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1218339178238398465,1218208929337020416,2020-01-18 02:07:50 +01,2020-01-18,02:07:50,+0100,2976912515,omrimalek,Malek Omri 🔥,,@RAM_Maroc @AmericanAir One the biggest mistake that @AmericanAir will do. Boycott this airlines that refusing to refund me for 1600$ because they made me miss my flight. @RAM_Maroc you just sucks! Very bad customers service.,en,"[{'screen_name': 'americanair', 'name': 'americanair', 'id': '22536055'}, {'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],0,0,1,[],[],https://twitter.com/omrimalek/status/1218339178238398465,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}, {'screen_name': 'AmericanAir', 'name': 'americanair', 'id': '22536055'}]",,,,
1218338166647808006,1218287909037428736,2020-01-18 02:03:49 +01,2020-01-18,02:03:49,+0100,2329615836,a_geremy,David,,"@foreverladyc @RAM_Maroc Hello, Sorry for you, do you know according to Montreal Convention signed by RAM after 30 days your luggage is declared lost ? Even though if they will be found in the future the airline company has to indemnify you the value of the contains. Good luck.  https://t.co/Wc653t9rMD",en,[],['https://en.m.wikipedia.org/wiki/Montreal_Convention'],[],1,0,0,[],[],https://twitter.com/A_Geremy/status/1218338166647808006,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1218336373616177152,1218336373616177152,2020-01-18 01:56:41 +01,2020-01-18,01:56:41,+0100,2698033083,chichibekee12,Chimzurum Agwu-Emele,,#boycott @RAM_Maroc they are incompetent  https://t.co/mgw7RTRdKF,en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],['https://pbs.twimg.com/media/EOhmd7fUwAEwpp_.jpg'],0,0,0,['boycott'],[],https://twitter.com/chichibekee12/status/1218336373616177152,False,,1,https://pbs.twimg.com/media/EOhmd7fUwAEwpp_.jpg,,,,,,,[],,,,
1218335694097010688,1218287909037428736,2020-01-18 01:53:59 +01,2020-01-18,01:53:59,+0100,2698033083,chichibekee12,Chimzurum Agwu-Emele,,@RAM_Maroc I do not blame people who said @RAM_Maroc loose people’s luggage deliberately because the sell the contents. STOP SENDING ME YOUR AUTOMATED MESSAGES.,en,"[{'screen_name': 'ram_maroc', 'name': 'royal air maroc', 'id': '142749287'}]",[],[],0,0,0,[],[],https://twitter.com/chichibekee12/status/1218335694097010688,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1218335409815482368,1218287909037428736,2020-01-18 01:52:51 +01,2020-01-18,01:52:51,+0100,2698033083,chichibekee12,Chimzurum Agwu-Emele,,"@RAM_Maroc @RAM_Maroc you are an incompetent,inconsiderate airline. What rubbish reply. Sending me the exact same DM every damn time.",en,[],[],[],1,0,0,[],[],https://twitter.com/chichibekee12/status/1218335409815482368,False,,0,,,,,,,,"[{'screen_name': 'RAM_Maroc', 'name': 'Royal Air Maroc', 'id': '142749287'}]",,,,
1218335101127405568,1218287909037428736,2020-01-18 01:51:38 +01,2020-01-18,01:51:38,+0100,142749287,ram_maroc,Royal Air Maroc,,"@foreverladyc Hello, a reply was sent to you in a DM.",en,[],[],[],2,0,0,[],[],https://twitter.com/RAM_Maroc/status/1218335101127405568,False,,0,,,,,,,,[],,,,
